PO3_amp PO7_amp PO9_amp O1_amp O2_amp Oz_amp PO4_amp PO8_amp PO10_amp ROI_GA_amp PO3_lat PO7_lat PO9_lat O1_lat O2_lat Oz_lat PO4_lat PO8_lat PO10_lat ROI_GA_lat emotion ID Trial
10.09025 6.997831 17.89 5.333364 -11.46637 5.60533 -8.792429 -13.67037 -14.73977 -0.3057965 112.2244 124.2485 124.2485 122.2445 108.2164 108.2164 108.2164 108.2164 108.2164 113.7831 2 1 183
24.12829 0.256667 -1.975868 -3.282632 -7.916475 20.29931 16.54524 -4.762128 -0.5799472 4.745829 124.2485 112.2244 124.2485 124.2485 112.2244 110.2204 118.2365 110.2204 120.2405 117.3458 2 1 187
-14.53734 -4.408193 -10.85707 -0.07840252 -9.390447 -2.948924 -13.12482 -13.46784 -7.029998 -8.427004 124.2485 108.2164 108.2164 108.2164 112.2244 122.2445 124.2485 108.2164 108.2164 113.7831 2 1 189
29.25636 -5.544706 10.97443 15.40768 32.4996 28.87823 60.24165 29.46159 16.51299 24.18754 118.2365 116.2325 124.2485 124.2485 108.2164 118.2365 108.2164 108.2164 108.2164 114.8965 2 1 191
10.40718 5.369068 -4.853554 8.244821 7.450074 14.13455 7.23292 11.53379 -1.152543 6.485146 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 2 1 192
-3.530249 7.763798 -1.489523 -3.87552 -3.446496 -2.995286 -14.37934 4.519344 3.116357 -1.590768 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 122.2445 124.2485 124.2485 124.0258 2 1 196
6.661832 5.098875 5.777476 -7.868432 -7.237684 5.889831 3.117669 -8.605824 -12.69132 -1.095286 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 124.2485 108.2164 124.2485 111.7791 2 1 197
-6.750622 -6.749647 1.180549 -14.80018 -11.51812 -14.57654 -20.55344 -14.47816 -17.78884 -11.78167 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 124.2485 108.2164 110.2204 110.2204 2 1 201
-28.64168 -1.219007 -14.59301 -11.63244 -29.80098 -40.20869 -27.78976 -20.55421 -23.24267 -21.96472 108.2164 116.2325 108.2164 116.2325 108.2164 112.2244 108.2164 108.2164 124.2485 112.2244 3 1 2
15.01781 -4.211786 -2.379263 5.13272 18.30619 21.76334 18.57363 7.737739 -7.616003 8.036041 108.2164 108.2164 108.2164 108.2164 124.2485 108.2164 116.2325 124.2485 124.2485 114.4511 3 1 5
14.60146 4.045295 -7.046397 1.092183 31.34867 19.72687 49.56568 30.40959 17.70113 17.93828 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 124.2485 124.2485 124.2485 113.5605 3 1 8
-0.3885914 -8.411095 -10.64711 4.481863 13.71935 14.79859 21.54053 -0.7964468 -5.931643 3.151716 124.2485 124.2485 124.2485 124.2485 118.2365 122.2445 122.2445 122.2445 118.2365 122.2445 3 1 10
19.44959 -1.538221 16.27538 18.18983 6.994262 19.25417 -16.22504 1.346753 -6.891073 6.317293 124.2485 112.2244 124.2485 124.2485 108.2164 124.2485 122.2445 108.2164 108.2164 117.3458 3 1 12
9.604416 -9.507984 -9.249208 3.142005 27.37662 27.77982 18.54324 10.20476 3.392385 9.031783 124.2485 108.2164 124.2485 124.2485 124.2485 124.2485 124.2485 114.2285 124.2485 121.3538 3 1 21
-2.470152 -0.009521272 -9.576718 -18.75495 1.114358 6.466864 -6.544718 5.964952 2.272624 -2.393029 118.2365 108.2164 108.2164 108.2164 120.2405 108.2164 124.2485 108.2164 124.2485 114.2285 3 1 25
-11.66336 -3.417422 -24.37373 -19.12677 -6.170562 -10.15913 1.803417 6.463162 2.580303 -7.118232 124.2485 108.2164 108.2164 124.2485 124.2485 124.2485 124.2485 124.2485 108.2164 118.9045 3 1 28
-16.70429 12.36439 -2.574441 -4.414849 4.636682 -1.986255 -22.13137 4.272994 -13.50342 -4.44895 108.2164 110.2204 108.2164 124.2485 112.2244 108.2164 108.2164 108.2164 120.2405 112.0018 3 1 29
24.79848 0.3230482 25.56703 17.21113 -4.024168 -1.772377 -7.791945 -22.42033 -7.69755 2.688145 120.2405 110.2204 112.2244 122.2445 118.2365 124.2485 124.2485 124.2485 124.2485 120.0178 3 1 34
7.947078 2.874097 2.656714 5.883394 -26.32168 -5.165777 -22.11206 -25.14901 -27.02288 -9.601124 112.2244 116.2325 108.2164 108.2164 108.2164 112.2244 108.2164 124.2485 124.2485 113.5605 3 1 38
-13.84062 -9.827518 -26.27743 -17.50395 17.8961 6.607753 -1.159207 3.925527 -16.42195 -6.289033 120.2405 108.2164 108.2164 108.2164 120.2405 108.2164 108.2164 108.2164 108.2164 110.8884 3 1 39
-3.725898 13.44598 5.798127 2.704808 17.89373 24.09572 7.360434 24.01823 -7.949215 9.293546 124.2485 118.2365 124.2485 124.2485 124.2485 122.2445 124.2485 120.2405 122.2445 122.6898 3 1 41
7.194992 6.800066 5.325395 20.09944 18.36857 15.85175 6.483946 10.86627 4.94263 10.65923 124.2485 108.2164 124.2485 124.2485 120.2405 122.2445 124.2485 122.2445 124.2485 121.5765 3 1 43
-6.996623 -5.834744 -24.77666 -20.54325 -17.24064 -0.8259215 1.41054 -12.43461 2.511371 -9.414506 124.2485 124.2485 124.2485 124.2485 112.2244 118.2365 112.2244 116.2325 114.2285 118.9045 3 1 51
15.06435 -7.252908 8.549034 2.095898 8.375858 15.06135 11.21435 5.055434 5.802645 7.107335 124.2485 124.2485 124.2485 124.2485 110.2204 114.2285 108.2164 108.2164 108.2164 116.2325 3 1 55
4.820853 -15.66259 5.683252 0.6042047 15.71624 6.858249 8.540203 6.704243 18.655 5.76885 112.2244 124.2485 116.2325 116.2325 108.2164 110.2204 108.2164 108.2164 108.2164 112.4471 3 1 57
-15.77621 -1.335415 -16.13256 -15.57963 6.6707 3.400708 -4.854585 1.032512 -10.03822 -5.845856 108.2164 108.2164 124.2485 108.2164 108.2164 108.2164 108.2164 108.2164 124.2485 111.7791 3 1 60
2.391018 -11.64245 -10.40251 -9.072694 2.477166 -2.114849 12.13371 0.5194196 5.302631 -1.156506 124.2485 108.2164 108.2164 108.2164 124.2485 108.2164 124.2485 114.2285 124.2485 116.0098 3 1 64
-0.4711378 -6.848543 -12.12184 -17.21692 -2.912215 -12.08811 23.2392 -2.150287 4.225733 -2.927124 122.2445 124.2485 122.2445 124.2485 108.2164 124.2485 110.2204 108.2164 112.2244 117.3458 3 1 67
-6.352076 3.73796 3.580588 4.876585 5.57224 13.03455 -6.115049 1.291841 -14.07614 0.6167225 108.2164 124.2485 124.2485 114.2285 108.2164 108.2164 108.2164 108.2164 108.2164 112.4471 3 1 70
8.317709 0.3629694 9.586432 6.271943 3.049958 4.125444 12.00843 1.820505 12.97427 6.501961 124.2485 124.2485 124.2485 124.2485 108.2164 108.2164 114.2285 108.2164 110.2204 116.2325 3 1 75
-9.806022 -2.342662 -4.108087 -13.58804 10.68562 12.4116 -4.188323 9.675266 1.038858 -0.02464301 108.2164 124.2485 108.2164 108.2164 120.2405 122.2445 118.2365 124.2485 118.2365 116.9005 3 1 77
14.87101 5.105444 6.354381 17.04657 26.27057 27.72599 27.40088 25.25084 -3.335759 16.29888 124.2485 124.2485 124.2485 124.2485 118.2365 108.2164 114.2285 110.2204 114.2285 118.0138 3 1 86
-16.27499 -2.614854 -7.781396 8.079865 -9.032082 14.08883 -26.12803 -1.251254 -10.58032 -5.721581 124.2485 108.2164 124.2485 124.2485 124.2485 124.2485 114.2285 122.2445 124.2485 121.1311 3 1 90
-8.258297 -9.598774 -5.335894 -1.046605 1.86166 -2.079078 7.776184 8.175193 12.33498 0.4254854 124.2485 108.2164 124.2485 124.2485 116.2325 124.2485 120.2405 122.2445 118.2365 120.2405 3 1 93
23.77227 -2.497241 28.11364 18.523 1.402562 6.139723 -1.532795 -16.21949 -13.88373 4.86866 112.2244 108.2164 108.2164 110.2204 118.2365 110.2204 124.2485 124.2485 124.2485 115.5645 3 1 98
0.07849953 4.998293 -7.007682 -5.545955 -1.152339 2.900475 4.513979 -2.283266 3.940722 0.04919179 124.2485 122.2445 124.2485 122.2445 108.2164 124.2485 124.2485 124.2485 124.2485 122.0218 3 1 102
4.615797 -2.899491 0.6698528 -0.9641711 -16.38064 1.24909 -1.533729 -7.304832 -6.718032 -3.251795 108.2164 110.2204 108.2164 108.2164 124.2485 108.2164 124.2485 124.2485 124.2485 115.5645 3 1 104
5.831778 1.409473 1.618279 13.41053 31.52757 33.52665 41.43536 23.48086 16.5416 18.75357 108.2164 108.2164 124.2485 108.2164 120.2405 122.2445 122.2445 120.2405 120.2405 117.1231 3 1 109
-9.379722 3.289632 -12.13136 -14.64497 9.173867 16.13623 19.09905 9.146682 11.63676 3.591796 124.2485 122.2445 122.2445 122.2445 116.2325 120.2405 120.2405 124.2485 108.2164 120.0178 3 1 111
-12.5623 -12.19162 -18.49751 -15.7753 -0.7123553 0.9218261 -1.894403 -0.1810148 9.461607 -5.714563 124.2485 108.2164 124.2485 124.2485 108.2164 108.2164 108.2164 108.2164 108.2164 113.5605 3 1 117
24.74384 -1.999036 1.353622 2.395519 15.64497 7.564499 37.16351 12.65383 10.13881 12.1844 124.2485 108.2164 108.2164 108.2164 116.2325 116.2325 116.2325 116.2325 114.2285 114.2285 3 1 119
15.16241 -2.181566 6.048147 1.271501 7.853445 13.69336 15.28732 -1.963641 -9.181227 5.109972 118.2365 108.2164 108.2164 108.2164 110.2204 108.2164 124.2485 108.2164 124.2485 113.1151 3 1 123
33.15565 -13.28146 6.43667 16.83151 31.77226 38.86909 33.17152 25.80054 20.66655 21.49137 124.2485 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 124.2485 111.7791 3 1 125
-4.818823 7.108044 6.166553 20.76489 -12.82647 -10.37688 -20.19182 -12.54199 5.63889 -2.341956 124.2485 108.2164 124.2485 122.2445 124.2485 108.2164 124.2485 124.2485 124.2485 120.4632 3 1 128
-10.17182 4.95759 -0.3703805 0.04471122 -2.984913 16.49188 -13.28516 -3.519289 -20.42828 -3.25174 124.2485 108.2164 108.2164 124.2485 120.2405 124.2485 124.2485 124.2485 124.2485 120.2405 3 1 132
-0.6782852 -14.12766 -12.12 -9.335144 12.5456 -3.216671 10.4374 7.593836 -1.836479 -1.193046 124.2485 108.2164 108.2164 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 120.6858 3 1 135
16.32184 6.483316 6.295467 5.468994 -8.41032 -5.431896 -0.9382835 -13.14538 -17.97441 -1.258964 124.2485 108.2164 124.2485 124.2485 108.2164 124.2485 108.2164 110.2204 108.2164 115.5645 3 1 137
13.79628 -3.39742 14.6787 11.22514 -4.027469 -2.779932 1.677112 -2.316095 12.91374 4.641117 114.2285 112.2244 118.2365 118.2365 124.2485 122.2445 124.2485 124.2485 124.2485 120.2405 3 1 138
10.53917 -0.1868466 -8.33515 6.581113 4.692128 7.632075 -1.496465 4.084622 -1.534013 2.441848 120.2405 124.2485 116.2325 124.2485 120.2405 108.2164 116.2325 120.2405 108.2164 117.5685 3 1 142
2.311708 -15.43194 -25.31545 -15.95761 11.63169 25.39419 14.52856 13.912 5.467607 1.837861 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 108.2164 112.2244 108.2164 119.3498 3 1 147
5.38688 4.057265 10.21002 17.18696 -0.657275 17.24231 -3.069674 4.173995 1.68911 6.246622 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 124.2485 116.2325 124.2485 112.6698 3 1 151
-3.671367 -23.01115 -5.482338 -16.10942 10.044 -18.32577 21.30241 4.413057 3.8364 -3.000462 108.2164 124.2485 124.2485 124.2485 112.2244 108.2164 108.2164 110.2204 108.2164 114.2285 3 1 153
11.04444 -13.0667 0.6361327 -3.537406 -12.60839 1.399839 -10.28553 -18.6999 -7.290309 -5.823092 124.2485 108.2164 124.2485 122.2445 108.2164 108.2164 124.2485 108.2164 108.2164 115.1191 3 1 158
-5.696707 1.919642 -2.585639 0.4165252 18.54416 12.0807 22.79371 17.28012 26.93938 10.18799 108.2164 124.2485 108.2164 124.2485 124.2485 124.2485 108.2164 122.2445 108.2164 116.9005 3 1 160
-7.034249 12.18383 0.8409759 7.458189 38.26575 23.52311 1.403699 32.90503 9.529641 13.23066 116.2325 118.2365 122.2445 114.2285 108.2164 116.2325 124.2485 108.2164 108.2164 115.1191 3 1 163
-7.465352 -0.8867897 -5.71236 -7.754988 0.7407644 0.911613 -0.08062998 -3.070159 -8.12565 -3.493728 112.2244 112.2244 110.2204 110.2204 124.2485 120.2405 122.2445 108.2164 108.2164 114.2285 3 1 166
14.81958 6.299879 4.502135 2.230819 -4.822258 9.542049 -2.765363 -3.389534 -8.853566 1.951527 118.2365 118.2365 124.2485 118.2365 108.2164 108.2164 108.2164 108.2164 108.2164 113.3378 3 1 169
36.45423 11.30416 20.24699 29.39702 11.7308 33.61287 27.19815 12.48925 3.878482 20.70133 124.2485 108.2164 124.2485 124.2485 124.2485 118.2365 124.2485 122.2445 124.2485 121.5765 3 1 175
7.220219 -11.06201 -6.14596 -0.8033425 -3.864458 6.484051 7.506266 -7.376581 9.220471 0.1309616 124.2485 108.2164 108.2164 108.2164 124.2485 108.2164 124.2485 108.2164 124.2485 115.3418 3 1 177
15.66004 17.68533 13.54679 39.5745 22.0871 25.11978 -7.939145 27.25656 -9.236085 15.97276 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 114.2285 108.8844 3 1 179
-14.10546 -1.103876 -12.01116 -3.222679 9.580894 10.86696 -10.04059 12.63194 3.863621 -0.3933714 110.2204 124.2485 124.2485 124.2485 108.2164 108.2164 108.2164 108.2164 108.2164 113.7831 3 1 181
-13.41124 16.6842 6.39012 18.53613 -1.642057 23.69768 -8.344242 -4.017737 -13.55706 2.703977 124.2485 108.2164 108.2164 108.2164 112.2244 108.2164 118.2365 108.2164 108.2164 111.5564 3 1 185
3.105088 -26.29461 -13.1243 -15.28243 4.994039 -8.694073 36.16768 -3.354649 16.71753 -0.6406373 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 120.2405 124.2485 118.2365 112.4471 3 1 190
13.20751 -12.67821 5.063409 2.682773 9.699028 2.352205 6.909743 15.16814 19.5589 6.884833 124.2485 108.2164 108.2164 110.2204 116.2325 124.2485 108.2164 120.2405 108.2164 114.2285 3 1 194
6.462814 -7.896234 -0.3482422 -2.511853 8.929243 -3.709399 18.0563 1.980355 20.57662 4.615511 124.2485 110.2204 124.2485 124.2485 116.2325 124.2485 108.2164 108.2164 108.2164 116.4551 3 1 199
0.2045549 -0.3474128 1.763931 -9.140398 -22.03562 -11.05935 -31.22213 -22.76545 -24.82018 -13.26912 112.2244 124.2485 124.2485 124.2485 108.2164 124.2485 124.2485 122.2445 124.2485 120.9085 3 1 202
-22.77364 -16.44901 -28.31443 -32.78626 -0.3281392 -21.58837 6.195005 0.942432 13.67697 -11.2695 124.2485 108.2164 108.2164 108.2164 116.2325 124.2485 112.2244 118.2365 124.2485 116.0098 3 1 205
15.01837 11.83996 23.71545 12.3283 18.19933 0.3687507 19.13207 2.038971 14.69238 13.03706 110.2204 108.2164 108.2164 108.2164 118.2365 108.2164 124.2485 124.2485 124.2485 114.8965 3 1 206
10.60563 -7.714861 -13.18945 -12.80371 2.522886 -0.2445427 -5.011512 -9.119374 11.09971 -2.65058 120.2405 108.2164 122.2445 124.2485 110.2204 108.2164 124.2485 108.2164 114.2285 115.5645 4 1 3
-11.02255 2.711619 -4.470405 -8.845357 -6.729045 3.963999 -21.34573 -6.037561 -23.96346 -8.415388 108.2164 124.2485 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 109.9978 4 1 13
5.830109 4.313401 -10.51939 9.800979 11.57122 22.94704 3.840237 19.35343 -13.20323 5.992643 112.2244 124.2485 124.2485 124.2485 114.2285 124.2485 108.2164 110.2204 108.2164 116.6778 4 1 18
-14.48937 -15.39112 -12.94531 -16.72135 5.887208 -1.694732 -8.39607 12.82773 -0.6770055 -5.733335 108.2164 124.2485 124.2485 124.2485 108.2164 114.2285 108.2164 108.2164 108.2164 114.2285 4 1 24
-18.32747 15.699 -10.76663 10.08102 21.7891 19.3604 -1.255277 29.95799 13.64807 8.909578 124.2485 124.2485 112.2244 112.2244 112.2244 124.2485 108.2164 124.2485 108.2164 116.6778 4 1 33
18.18252 -2.335568 -9.162042 8.050648 14.7395 24.88087 5.877728 14.84417 2.236696 8.590503 120.2405 124.2485 122.2445 124.2485 114.2285 124.2485 124.2485 124.2485 112.2244 121.1311 4 1 42
22.34112 -7.667093 -0.06098254 5.428958 12.05886 20.46328 6.891716 17.2485 -4.739537 7.996089 124.2485 124.2485 124.2485 124.2485 108.2164 108.2164 108.2164 108.2164 108.2164 115.3418 4 1 46
20.3784 -7.479524 11.14478 1.785532 14.29383 14.38816 17.15321 6.350633 3.330292 9.038369 124.2485 124.2485 124.2485 124.2485 114.2285 124.2485 116.2325 116.2325 114.2285 120.2405 4 1 56
14.18771 1.010084 -5.739514 -0.03754112 22.95436 19.10542 25.81338 13.53405 -1.549636 9.919811 122.2445 124.2485 108.2164 124.2485 122.2445 124.2485 114.2285 120.2405 108.2164 118.6818 4 1 63
17.83243 11.10938 11.93939 21.59624 31.0431 41.03683 14.87581 27.37238 4.097005 20.10028 122.2445 118.2365 124.2485 122.2445 108.2164 108.2164 108.2164 108.2164 108.2164 114.2285 4 1 78
-8.623979 -5.904662 -21.63762 -16.49258 31.40387 9.011295 26.93538 28.92542 3.647943 5.251674 124.2485 108.2164 124.2485 108.2164 112.2244 108.2164 124.2485 108.2164 124.2485 115.7871 4 1 83
38.50319 -7.186826 5.538456 19.77119 -4.4636 22.9072 0.6559198 -2.221165 -0.09295705 8.156823 124.2485 124.2485 124.2485 124.2485 112.2244 108.2164 116.2325 124.2485 118.2365 119.5725 4 1 88
30.47955 -0.3562944 5.822939 25.30195 36.52156 38.40374 46.34018 31.43897 17.44399 25.71073 124.2485 124.2485 124.2485 124.2485 112.2244 124.2485 112.2244 118.2365 108.2164 119.1271 4 1 99
2.115214 2.492248 -5.422417 4.265316 4.08252 7.121812 -13.31871 16.56005 3.400322 2.366261 120.2405 124.2485 118.2365 124.2485 124.2485 124.2485 122.2445 124.2485 108.2164 121.1311 4 1 106
7.170683 8.089633 7.356768 9.205675 2.781444 15.77345 1.225334 4.736269 8.19702 7.170698 108.2164 124.2485 108.2164 124.2485 108.2164 124.2485 108.2164 110.2204 122.2445 115.3418 4 1 114
12.79613 -6.318471 0.2287678 5.24887 -11.00068 6.067582 -18.24645 -9.97889 -23.11038 -4.923724 124.2485 118.2365 124.2485 124.2485 108.2164 124.2485 124.2485 108.2164 108.2164 118.2365 4 1 121
-7.986277 6.704779 6.854534 11.14409 -5.804313 5.859594 -11.13085 -2.292445 -11.62241 -0.9192558 120.2405 124.2485 122.2445 114.2285 108.2164 124.2485 124.2485 108.2164 108.2164 117.1231 4 1 126
5.674747 -11.04351 8.6913 -1.419247 -0.7037756 -5.908172 -6.273017 -3.254237 1.083249 -1.461407 120.2405 124.2485 116.2325 118.2365 120.2405 108.2164 124.2485 108.2164 124.2485 118.2365 4 1 133
10.78221 -1.372559 7.700089 3.811718 -28.52362 -11.02811 -38.75117 -17.10005 -24.58775 -11.00769 124.2485 124.2485 118.2365 124.2485 124.2485 124.2485 108.2164 124.2485 108.2164 120.0178 4 1 140
8.080838 -7.234197 -17.8219 -19.64555 7.124542 8.128512 18.53897 8.058955 1.193898 0.7137849 108.2164 118.2365 108.2164 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 120.0178 4 1 145
-9.461218 -2.326922 -5.396272 -12.07429 -6.012105 -2.160012 14.98993 -3.841719 12.81032 -1.496921 124.2485 124.2485 108.2164 108.2164 124.2485 124.2485 124.2485 124.2485 124.2485 120.6858 4 1 156
15.09764 -4.5965 1.959119 15.76042 17.8392 25.23175 2.81922 11.57939 -8.516999 8.574803 124.2485 108.2164 108.2164 124.2485 124.2485 116.2325 124.2485 124.2485 124.2485 119.7951 4 1 162
-5.164013 5.006596 -9.815342 -2.755863 5.486216 16.87762 -16.24666 7.312469 -13.77347 -1.452494 118.2365 108.2164 116.2325 124.2485 110.2204 118.2365 124.2485 118.2365 124.2485 118.0138 4 1 172
-14.00877 2.139307 -9.693263 0.06038143 19.51753 24.37234 -8.4061 12.60855 -9.935139 1.850537 124.2485 124.2485 124.2485 124.2485 110.2204 110.2204 124.2485 112.2244 120.2405 119.3498 4 1 178
16.47493 -1.516365 8.086185 16.4609 15.90978 22.9509 25.7323 18.74839 13.49543 15.14916 124.2485 114.2285 114.2285 118.2365 124.2485 124.2485 112.2244 124.2485 108.2164 118.2365 4 1 186
18.42632 -15.80396 -7.33093 1.817645 20.08949 17.7294 32.83611 14.45918 6.24436 9.829735 124.2485 124.2485 124.2485 124.2485 110.2204 108.2164 112.2244 108.2164 108.2164 116.0098 4 1 195
-2.071802 -5.246282 3.927792 -1.480168 -7.676007 -11.39242 -8.781943 -7.304735 1.016129 -4.334381 114.2285 124.2485 118.2365 110.2204 114.2285 110.2204 110.2204 112.2244 112.2244 114.0058 4 1 204
36.5747 3.098566 20.4326 40.99831 47.1563 47.05304 48.36693 16.19624 22.73541 31.40134 114.2285 130.2605 114.2285 114.2285 126.2525 114.2285 126.2525 130.2605 124.2485 121.5765 1 2 4
2.104146 -0.4476558 -8.718658 8.221996 37.73494 22.77195 39.31887 14.75031 28.85544 16.0657 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 1 2 6
21.48951 4.76891 2.230626 16.34196 80.62814 53.12069 82.39481 36.41364 23.58766 35.66399 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 1 2 11
40.43975 -33.94594 7.293694 13.8668 54.18161 14.70181 59.16677 -14.85609 9.392457 16.69343 118.2365 130.2605 114.2285 130.2605 120.2405 130.2605 120.2405 130.2605 114.2285 123.1352 1 2 14
43.57362 34.11889 31.89204 43.98655 50.82506 38.40184 53.99644 22.2069 11.63198 36.73704 118.2365 114.2285 114.2285 118.2365 114.2285 114.2285 120.2405 114.2285 128.2565 117.3458 1 2 16
21.34369 1.185073 11.88168 16.65475 3.814883 -0.6999969 4.428955 -7.518233 -18.49142 3.622154 126.2525 130.2605 130.2605 124.2485 130.2605 120.2405 130.2605 130.2605 114.2285 126.2525 1 2 19
25.0462 -16.35857 20.15179 21.15735 21.1224 19.96037 22.09818 -8.571365 10.311 12.76859 114.2285 114.2285 120.2405 116.2325 130.2605 114.2285 130.2605 114.2285 120.2405 119.3498 1 2 22
41.49499 14.10012 37.76107 42.82784 33.20341 24.37198 35.03028 -2.026885 -1.161954 25.06676 130.2605 114.2285 130.2605 130.2605 130.2605 114.2285 130.2605 114.2285 114.2285 123.1352 1 2 27
43.25384 7.953414 26.60993 38.71498 50.59679 35.02358 52.02114 6.627267 16.37555 30.79739 124.2485 130.2605 120.2405 128.2565 128.2565 130.2605 128.2565 130.2605 122.2445 126.9205 1 2 31
28.11198 -5.678869 13.71148 14.91337 21.23471 1.66508 25.68772 -19.83579 -7.185705 8.069329 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 1 2 35
7.751282 -22.21248 -1.951381 -3.068655 16.82186 -5.157413 19.44774 1.069898 5.920818 2.069074 116.2325 130.2605 116.2325 114.2285 130.2605 130.2605 130.2605 130.2605 130.2605 125.3618 1 2 37
16.48787 13.09243 28.40027 18.13697 12.08123 29.88883 11.32278 11.50409 -0.3346834 15.61998 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 1 2 40
23.25057 27.92268 27.57689 21.18167 -3.117224 19.51203 -1.605083 -6.408763 -17.44963 10.0959 118.2365 120.2405 114.2285 120.2405 114.2285 114.2285 118.2365 114.2285 114.2285 116.4551 1 2 45
1.047344 8.195621 -11.07275 15.39423 14.58801 35.73108 12.51556 29.40541 2.036309 11.98231 114.2285 114.2285 124.2485 114.2285 130.2605 114.2285 130.2605 114.2285 130.2605 120.6858 1 2 48
1.644918 -31.87025 -7.012189 -4.904708 -3.773376 -36.90312 -0.2131832 -35.03464 7.136976 -12.32551 124.2485 130.2605 124.2485 124.2485 130.2605 130.2605 130.2605 130.2605 130.2605 128.2565 1 2 52
8.264305 20.01133 -2.604535 7.850334 10.89524 34.53717 12.16299 4.425078 -0.6195359 10.54693 114.2285 116.2325 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 114.4511 1 2 53
21.24064 11.06821 21.05614 27.98863 30.83316 37.1542 30.57256 23.25838 6.896323 23.34092 130.2605 114.2285 128.2565 130.2605 130.2605 114.2285 130.2605 122.2445 130.2605 125.5845 1 2 57
27.95924 21.45564 19.65364 28.06017 32.45495 44.47289 32.5637 17.53474 4.638325 25.42148 122.2445 126.2525 126.2525 124.2485 120.2405 124.2485 120.2405 114.2285 114.2285 121.3538 1 2 60
39.96711 14.18376 18.38234 46.82833 16.61328 56.95548 15.529 10.60244 -14.19946 22.76247 128.2565 116.2325 130.2605 120.2405 114.2285 116.2325 114.2285 114.2285 114.2285 118.6818 1 2 65
33.42014 34.42822 22.72574 43.71163 44.22698 83.72285 42.55585 44.17351 11.32082 40.03175 130.2605 114.2285 114.2285 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 126.6978 1 2 67
30.11835 -8.595239 -6.626544 29.87568 38.89967 18.26033 39.55458 20.1485 5.581433 18.57964 130.2605 130.2605 130.2605 128.2565 126.2525 130.2605 126.2525 114.2285 114.2285 125.5845 1 2 70
27.35637 -13.29508 3.51498 30.60603 35.9199 14.77541 39.90845 -4.607392 15.6392 16.64643 126.2525 130.2605 114.2285 130.2605 130.2605 130.2605 130.2605 130.2605 124.2485 127.3658 1 2 73
-2.871856 -8.579262 2.758169 4.102696 -21.6031 -15.01221 -20.82293 -26.47995 2.877187 -9.514584 130.2605 118.2365 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 128.9245 1 2 75
47.48655 -9.670948 18.68316 63.44037 33.97324 17.7871 37.65789 -20.27785 12.04276 22.34692 128.2565 114.2285 124.2485 126.2525 128.2565 114.2285 128.2565 114.2285 116.2325 121.5765 1 2 79
15.28171 12.48579 10.55861 22.54845 6.208231 23.8367 5.484171 11.43433 11.52414 13.26246 124.2485 114.2285 130.2605 122.2445 130.2605 126.2525 130.2605 126.2525 130.2605 126.0298 1 2 83
10.42565 21.7071 2.806703 23.85761 35.04585 37.6123 34.47213 37.06797 15.53598 24.28126 122.2445 122.2445 128.2565 120.2405 122.2445 122.2445 122.2445 120.2405 130.2605 123.3578 1 2 84
26.39531 -10.64563 19.70057 32.0432 33.38756 -2.309157 35.86739 -20.15107 28.97117 15.9177 120.2405 130.2605 128.2565 124.2485 114.2285 114.2285 114.2285 114.2285 114.2285 119.3498 1 2 86
31.80721 -8.786445 14.22391 36.99197 28.29659 46.33485 28.83079 -6.945021 16.30442 20.78425 118.2365 114.2285 114.2285 116.2325 122.2445 114.2285 122.2445 114.2285 120.2405 117.3458 1 2 91
