Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz time
-64.51376 -74.56561 -61.87592 -68.28152 -57.36081 -65.64084 -69.08789 -45.25406 -87.3754 -49.80519 -66.05319 -42.23399 -69.37955 -6.572368 -48.41295 -46.89806 -24.52949 -31.87696 -31.37593 -38.81676 4.36294 5.557588 -17.33639 3.501453 -10.56585 14.82109 33.16458 21.83609 46.56382 23.85912 53.48907 82.44072 99.8359 76.98741 100.4988 76.93633 95.71809 108.1176 118.7582 127.401 533.0662
-63.8108 -74.01388 -61.29525 -67.79848 -56.65235 -64.87468 -68.38773 -44.82286 -86.59951 -49.28111 -65.35643 -41.62417 -68.68516 -5.632157 -47.44427 -46.01018 -23.90014 -31.08017 -31.2343 -38.54008 4.783511 6.200453 -17.46021 3.499454 -10.78523 14.49263 33.25239 21.48614 46.4697 22.89378 52.66439 80.7141 98.42646 76.14436 99.78719 75.56186 94.61158 107.0187 117.7944 126.5985 535.0701
-62.73343 -73.35757 -60.78833 -67.45014 -55.96866 -64.21416 -67.71136 -44.3393 -85.83742 -48.67406 -64.73431 -41.06794 -67.98943 -4.749571 -46.52908 -45.16402 -23.29375 -30.27063 -31.05175 -38.21871 5.204641 6.846161 -17.56333 3.466675 -11.0226 14.20272 33.33257 21.15807 46.36827 21.89212 51.83922 78.96663 97.01184 75.30538 99.08882 74.16507 93.49068 105.8994 116.8363 125.7898 537.0742
-62.21672 -72.97232 -60.30821 -67.0524 -55.24482 -63.5932 -67.00141 -43.84836 -85.05138 -47.93513 -64.15592 -40.54466 -67.26599 -3.917046 -45.62069 -44.32946 -22.68941 -29.505 -30.87624 -37.78204 5.637463 7.48973 -17.63517 3.441055 -11.30577 13.98618 33.40689 20.87526 46.27969 20.84945 51.1768 77.33217 95.78195 74.49858 98.2675 72.72646 92.57128 104.7446 115.8029 125.031 539.0782
-61.71557 -72.52767 -59.89303 -66.68079 -54.54104 -63.01162 -66.41815 -43.30712 -84.36399 -47.18024 -63.67678 -40.08113 -66.60411 -3.087811 -44.71222 -43.46866 -22.04769 -28.71008 -30.72017 -37.35627 6.137654 8.162646 -17.65523 3.407691 -11.64883 13.81738 33.49455 20.62619 46.18447 19.77554 50.38542 75.85887 94.50806 73.67623 97.61931 71.27686 91.56989 103.6395 114.966 124.3337 541.0822
-60.99585 -72.03757 -59.50337 -66.30443 -53.8825 -62.44651 -65.94013 -42.67628 -83.85947 -46.43308 -63.26576 -39.72425 -66.06434 -2.221432 -43.84064 -42.61426 -21.42139 -27.9663 -30.57904 -37.06414 6.637546 8.775755 -17.63454 3.344403 -12.06336 13.63002 33.58164 20.41361 46.08266 18.6588 49.70541 74.55014 93.50551 72.87015 96.92409 69.87794 90.7634 102.5833 114.0503 123.6312 543.0862
-59.97428 -71.42184 -59.09236 -65.89767 -53.27846 -61.86476 -65.54987 -42.0036 -83.49702 -45.67172 -62.95348 -39.30669 -65.61441 -1.454715 -42.97075 -41.76434 -20.79518 -27.2389 -30.34499 -36.97056 7.148684 9.356908 -17.59439 3.256241 -12.48233 13.34431 33.64617 20.21369 46.01946 17.53535 48.92611 73.33762 92.53892 72.10253 96.37934 68.55466 89.93355 101.6016 113.281 122.9641 545.0902
-58.90049 -70.72472 -58.60533 -65.41216 -52.73194 -61.29356 -65.15795 -41.3502 -83.16063 -44.9464 -62.71006 -38.8302 -65.2022 -0.6702737 -42.13384 -40.95222 -20.20042 -26.53829 -30.02251 -36.9209 7.627688 9.902218 -17.55882 3.15031 -12.78839 13.03915 33.68204 19.99584 45.95832 16.43583 48.15461 72.12766 91.63605 71.36468 95.8726 67.32224 89.13238 100.6281 112.5265 122.2856 547.0942
-58.02923 -69.97633 -58.09264 -64.9214 -52.21271 -60.72886 -64.68695 -40.83037 -82.75385 -44.34689 -62.35524 -38.32544 -64.78118 0.07155035 -41.3295 -40.17937 -19.60767 -25.81199 -29.63759 -36.8026 8.092799 10.43985 -17.55088 3.084508 -13.04313 12.62102 33.72005 19.79021 45.87436 15.4138 47.45909 70.85233 90.80435 70.64393 95.2998 66.09754 88.35463 99.64416 111.7346 121.5407 549.0982
-57.30143 -69.32455 -57.67508 -64.65784 -51.7337 -60.23312 -64.22681 -40.47294 -82.29736 -43.91744 -61.83876 -37.90145 -64.33494 0.801879 -40.59123 -39.4702 -19.0252 -25.05115 -29.2352 -36.60587 8.570064 10.99493 -17.53715 3.06708 -13.30553 12.31314 33.76663 19.61474 45.74854 14.52074 46.9254 69.56776 90.08739 69.92106 94.66463 64.92955 87.64587 98.67165 110.8764 120.7573 551.1022
-56.88285 -69.00047 -57.42845 -64.60713 -51.35469 -59.80704 -63.7924 -40.22916 -81.8261 -43.54365 -61.17861 -37.58315 -63.84547 1.529991 -39.94027 -38.86739 -18.45705 -24.26956 -28.97048 -36.24862 9.079927 11.58562 -17.48869 3.138221 -13.61029 12.03469 33.88117 19.48656 45.64507 13.73988 46.47894 68.28201 89.40311 69.22894 94.13549 63.80986 86.93532 97.76436 110.1495 120.0291 553.1062
-57.02762 -69.1162 -57.28106 -64.612 -51.04585 -59.41156 -63.29684 -39.98434 -81.40188 -43.1386 -60.3772 -37.25267 -63.37753 2.160723 -39.37931 -38.37955 -17.92815 -23.54044 -28.82701 -35.74278 9.605464 12.16993 -17.41525 3.28322 -13.9491 11.97331 34.04933 19.41011 45.62685 13.06374 46.22564 67.06397 88.81081 68.59622 93.64507 62.74507 86.3503 96.90224 109.441 119.3019 555.1102
-56.68832 -69.08322 -57.23715 -64.68883 -50.80886 -59.11728 -62.82369 -39.70435 -81.09853 -42.73626 -59.4599 -36.8577 -63.01465 2.729132 -38.91436 -37.96967 -17.45388 -22.82166 -28.71086 -35.20053 10.12544 12.74085 -17.34007 3.435512 -14.2884 11.84274 34.26435 19.32067 45.5902 12.41868 45.94812 65.87933 88.15889 67.93502 93.18123 61.73014 85.73593 96.07375 108.7712 118.5137 557.1143
-56.40091 -69.01743 -57.2572 -64.81969 -50.54603 -58.86648 -62.39427 -39.42733 -80.90115 -42.30107 -58.49387 -36.3802 -62.72359 3.287654 -38.45766 -37.54202 -16.97111 -22.11602 -28.51426 -34.78484 10.67869 13.32478 -17.24975 3.600662 -14.57692 11.73215 34.49105 19.2341 45.56627 11.79471 45.63678 64.84386 87.51641 67.28795 92.77962 60.79955 85.12569 95.24419 108.1648 117.6891 559.1182
-56.4585 -69.06875 -57.3395 -64.93744 -50.26551 -58.59837 -61.98167 -39.17638 -80.69762 -41.78749 -57.5745 -35.9151 -62.41991 3.875957 -37.99918 -37.10711 -16.44353 -21.43389 -28.21711 -34.54917 11.23415 13.92403 -17.13727 3.762009 -14.78202 11.60426 34.70736 19.18398 45.55771 11.20194 45.36527 63.91956 86.99367 66.70489 92.36761 59.94562 84.60609 94.35696 107.5156 116.862 561.1223
-56.16016 -68.87437 -57.43744 -65.02983 -50.00032 -58.34744 -61.74683 -38.89628 -80.48167 -41.2408 -56.8618 -35.46736 -62.15155 4.469859 -37.53228 -36.67004 -15.84453 -20.73578 -27.87967 -34.5232 11.80777 14.54541 -17.01331 3.897824 -14.94413 11.41466 34.91389 19.14364 45.49937 10.63088 45.03681 62.98544 86.41812 66.14975 91.91679 59.12718 84.06817 93.48409 106.8294 116.1153 563.1263
-55.88671 -68.58958 -57.48985 -64.99821 -49.70832 -58.05859 -61.57349 -38.59003 -80.20892 -40.63956 -56.43892 -34.98272 -61.84074 5.032835 -37.00819 -36.21809 -15.20269 -20.04159 -27.5499 -34.5885 12.36631 15.13332 -16.87708 4.007479 -15.06269 11.16934 35.05907 19.12522 45.37578 10.11352 44.7191 62.05309 85.7676 65.63516 91.34536 58.35965 83.5489 92.63986 106.0168 115.4762 565.1302
-56.34205 -68.64315 -57.54958 -64.78565 -49.4094 -57.75438 -61.3261 -38.40688 -79.90223 -39.96731 -56.26087 -34.5085 -61.36491 5.654189 -36.38075 -35.75474 -14.51446 -19.40117 -27.21937 -34.55167 12.91709 15.70254 -16.67598 4.111062 -15.09686 10.88443 35.20146 19.19805 45.26888 9.676669 44.36208 61.18088 85.01265 65.25763 90.82218 57.66855 82.98388 91.86217 105.2454 115.0007 567.1343
-56.59888 -68.70947 -57.63474 -64.50294 -49.09191 -57.50438 -61.0849 -38.29541 -79.57935 -39.30096 -56.22654 -34.04468 -60.75988 6.31995 -35.7431 -35.30497 -13.81501 -18.79707 -26.85573 -34.35683 13.43713 16.26229 -16.38789 4.12283 -15.05352 10.55075 35.3572 19.30536 45.15503 9.266959 43.92471 60.31875 84.20758 64.90122 90.265 56.94654 82.35516 91.16624 104.4561 114.6071 569.1383
-56.49832 -68.64311 -57.63147 -64.11177 -48.75742 -57.27669 -60.85189 -38.15972 -79.2065 -38.67337 -56.13392 -33.58244 -60.12891 7.010417 -35.12152 -34.89145 -13.12703 -18.22637 -26.56301 -34.0401 13.90804 16.78811 -16.09339 4.039245 -15.01812 10.10181 35.50012 19.39792 45.01872 8.817095 43.38166 59.44123 83.40197 64.52267 89.63002 56.15695 81.67336 90.56796 103.6678 114.2432 571.1423
-56.29442 -68.45734 -57.53096 -63.62134 -48.41999 -57.04556 -60.57834 -38.00064 -78.80705 -38.11607 -55.94115 -33.22971 -59.55542 7.613284 -34.51966 -34.52849 -12.46905 -17.68257 -26.33568 -33.71463 14.30526 17.25994 -15.81532 3.97038 -14.98444 9.708657 35.63829 19.46895 44.93373 8.375522 42.78029 58.59299 82.62712 64.1263 89.06548 55.34777 80.9793 90.0261 103.0032 113.9006 573.1463
-55.92702 -68.07759 -57.38307 -63.1128 -48.04522 -56.77257 -60.25893 -37.81768 -78.3763 -37.62392 -55.67281 -33.09281 -59.01728 8.162178 -33.88839 -34.16226 -11.80373 -17.12417 -26.12788 -33.48018 14.64194 17.69599 -15.59364 3.92762 -15.00733 9.317869 35.78204 19.51365 44.83447 7.94145 42.22911 57.68517 81.91399 63.71402 88.48391 54.53468 80.35162 89.49117 102.3794 113.6034 575.1503
-55.78283 -67.72883 -57.23879 -62.60275 -47.62038 -56.37859 -59.88362 -37.54239 -77.96881 -37.15783 -55.38288 -32.96891 -58.57491 8.74725 -33.1835 -33.75107 -11.1302 -16.57757 -25.83617 -33.4107 14.99892 18.13407 -15.40182 3.873505 -15.04759 8.956654 35.94091 19.601 44.73764 7.555884 41.67482 56.76593 81.17208 63.34661 87.91877 53.8426 79.72659 88.93324 101.8134 113.3143 577.1543
-55.41 -67.28741 -57.15841 -62.08075 -47.2103 -55.92551 -59.46432 -37.18666 -77.58633 -36.79379 -55.07092 -32.75837 -58.21246 9.340525 -32.51083 -33.30633 -10.53573 -15.99173 -25.51119 -33.46375 15.36232 18.5795 -15.23921 3.770902 -15.10819 8.529718 36.13837 19.69939 44.60464 7.186872 41.04116 55.87729 80.32552 62.99851 87.32112 53.2508 78.99952 88.37878 101.2321 112.9813 579.1583
-55.13768 -67.00067 -57.20161 -61.64413 -46.78139 -55.48117 -59.0248 -36.8561 -77.2952 -36.49494 -54.79108 -32.47157 -57.89582 9.903255 -31.83669 -32.79724 -10.00588 -15.38601 -25.18145 -33.58434 15.77563 19.09018 -15.07957 3.694039 -15.14875 8.199992 36.36619 19.81744 44.46501 6.880681 40.43719 55.07713 79.46355 62.67128 86.73759 52.74625 78.24155 87.88368 100.6503 112.6237 581.1624
-54.74039 -66.79491 -57.32085 -61.42364 -46.32325 -55.07176 -58.59462 -36.65044 -77.00694 -36.21591 -54.51389 -32.29429 -57.61232 10.46781 -31.20745 -32.22902 -9.512527 -14.75167 -24.91745 -33.6782 16.23376 19.6753 -14.91795 3.634415 -15.17484 7.909737 36.65052 19.92951 44.32079 6.574858 39.92205 54.23821 78.66712 62.31652 86.14861 52.22351 77.52803 87.40929 100.0524 112.2762 583.1663
-54.72667 -66.92694 -57.42306 -61.44439 -45.79713 -54.67128 -58.20242 -36.61621 -76.7915 -35.88568 -54.16339 -32.24119 -57.40305 11.15738 -30.56608 -31.55268 -8.967521 -14.11754 -24.7707 -33.73561 16.80436 20.34925 -14.7317 3.601314 -15.17356 7.626281 36.98513 20.08664 44.23497 6.261436 39.46435 53.37569 77.92452 61.98727 85.64738 51.72134 76.86687 86.9108 99.51312 111.9767 585.1703
-54.66676 -67.00639 -57.37002 -61.5585 -45.24374 -54.29467 -57.8704 -36.63359 -76.63496 -35.54705 -53.68316 -32.11412 -57.27061 11.85701 -29.95479 -30.80553 -8.414296 -13.42858 -24.73185 -33.74087 17.42301 21.07026 -14.57869 3.580652 -15.26215 7.373414 37.32476 20.17875 44.19107 5.799626 39.00738 52.4299 77.14593 61.59349 85.23662 51.12203 76.2073 86.32537 99.03551 111.6033 587.1744
-54.67831 -67.01837 -57.20377 -61.6063 -44.69813 -53.95348 -57.56493 -36.6422 -76.6273 -35.2425 -53.14027 -31.72659 -57.21404 12.53349 -29.37609 -30.05035 -7.885265 -12.76544 -24.70948 -33.74223 18.03132 21.75786 -14.55403 3.599462 -15.42298 7.079796 37.60939 20.16067 44.19104 5.205369 38.6023 51.55421 76.41506 61.15145 84.85118 50.44125 75.60737 85.68756 98.58588 111.1902 589.1783
-54.78978 -66.94933 -56.96972 -61.59891 -44.16776 -53.65716 -57.24491 -36.49715 -76.68288 -35.02699 -52.64364 -31.07576 -57.17894 13.14989 -28.80544 -29.28165 -7.380703 -12.08265 -24.61315 -33.77361 18.6083 22.41045 -14.64116 3.616771 -15.67242 6.808715 37.8513 20.05368 44.18002 4.517081 38.19051 50.85173 75.70634 60.72075 84.5072 49.73283 75.00341 85.07613 98.18869 110.7545 591.1824
-54.88665 -66.96441 -56.72539 -61.60036 -43.65108 -53.37483 -56.89616 -36.21301 -76.76733 -34.78542 -52.27113 -30.36495 -57.10324 13.81966 -28.25189 -28.51079 -6.818752 -11.43217 -24.42072 -33.84981 19.16125 23.03083 -14.71315 3.609071 -15.90462 6.55791 38.07331 19.922 44.17952 3.827802 37.74883 50.30244 74.96145 60.31445 84.14455 49.07318 74.33576 84.4611 97.73653 110.2652 593.1864
-54.99252 -67.04462 -56.53043 -61.60239 -43.097 -53.02491 -56.55958 -35.93986 -76.82898 -34.42849 -51.94643 -29.75007 -56.94794 14.47925 -27.67826 -27.71839 -6.169311 -10.74242 -24.1962 -33.88428 19.76167 23.64849 -14.69034 3.569947 -16.0695 6.11757 38.3181 19.86435 44.14396 3.13212 37.27184 49.7205 74.17294 59.94238 83.72576 48.43256 73.59271 83.8529 97.19415 109.7228 595.1904
-55.39888 -67.19846 -56.3375 -61.56437 -42.56717 -52.5818 -56.20704 -35.76144 -76.83134 -34.01301 -51.61052 -29.27074 -56.76786 15.11604 -27.14088 -27.03232 -5.530434 -10.11088 -23.98867 -33.77459 20.33559 24.22067 -14.59239 3.51414 -16.10002 5.738348 38.5743 19.86644 44.15438 2.48487 36.91733 49.02459 73.54543 59.58221 83.23338 47.77058 72.95748 83.18536 96.55613 109.0942 597.1944
-55.39744 -66.87945 -56.09287 -61.49408 -42.11124 -52.09535 -55.92009 -35.6541 -76.77943 -33.59159 -51.27196 -28.89578 -56.58192 15.64779 -26.61916 -26.45867 -4.947573 -9.530226 -23.81397 -33.53238 20.85287 24.70959 -14.5023 3.451665 -16.091 5.458291 38.78476 19.83517 44.15152 1.888747 36.53598 48.19888 72.8895 59.15145 82.75306 47.03593 72.27596 82.48383 95.92714 108.3805 599.1984
-55.73924 -66.4893 -55.79329 -61.33597 -41.72878 -51.49277 -55.58643 -35.56886 -76.67885 -33.12325 -50.90279 -28.59756 -56.30481 16.1003 -26.07492 -25.96578 -4.404991 -9.021914 -23.7258 -33.18637 21.29307 25.09873 -14.43429 3.410791 -16.12821 5.231784 38.92257 19.79861 44.19826 1.342736 36.17134 47.38508 72.22139 58.75462 82.31918 46.24619 71.63799 81.74454 95.33282 107.6361 601.2024
-55.7354 -65.95829 -55.45031 -61.21508 -41.41785 -50.88099 -55.27245 -35.40892 -76.64071 -32.75115 -50.59604 -28.34976 -55.96199 16.47593 -25.59233 -25.55189 -3.887582 -8.579282 -23.69597 -32.86073 21.67388 25.40939 -14.37257 3.366498 -16.16821 5.069543 38.99651 19.73842 44.17281 0.8222582 35.90946 46.6248 71.59898 58.35615 81.80798 45.44885 71.11456 81.00488 94.64987 106.8518 603.2064
-55.343 -65.32227 -55.05117 -61.07629 -41.19903 -50.36343 -54.90761 -35.18291 -76.68369 -32.48228 -50.38553 -28.10358 -55.6237 16.86058 -25.18017 -25.21421 -3.368277 -8.14679 -23.66043 -32.61754 22.02383 25.70041 -14.26146 3.335943 -16.1123 4.887652 39.06569 19.69376 44.14552 0.3322359 35.52612 45.82666 70.87019 57.95318 81.44028 44.64172 70.45667 80.23692 94.07003 106.0169 605.2104
-54.84132 -64.72954 -54.68549 -60.91105 -40.97999 -50.08707 -54.55469 -34.9738 -76.76723 -32.21078 -50.16985 -27.82289 -55.29224 17.28569 -24.77106 -24.88343 -2.784533 -7.704869 -23.54888 -32.42238 22.39832 26.01076 -14.0815 3.390362 -15.98211 4.674217 39.14243 19.69803 44.08565 -0.06572276 35.09122 44.93683 70.16883 57.54755 81.05219 43.8518 69.70873 79.5023 93.47659 105.1919 607.2144
-54.73941 -64.48188 -54.48763 -60.72623 -40.71631 -50.01949 -54.2272 -34.83321 -76.72969 -31.90154 -49.85799 -27.49254 -54.87877 17.7022 -24.34502 -24.53358 -2.148607 -7.244316 -23.35166 -32.19675 22.80158 26.35757 -13.81114 3.526173 -15.81753 4.569102 39.25491 19.79131 44.01628 -0.3260979 34.67948 44.03043 69.57484 57.20415 80.5909 43.1078 68.97176 78.82117 92.85319 104.4258 609.2184
-54.90381 -64.48963 -54.4636 -60.46959 -40.46963 -50.0518 -54.01299 -34.74242 -76.57979 -31.54932 -49.52766 -27.18124 -54.44352 18.16722 -23.90677 -24.1793 -1.508662 -6.828815 -23.14341 -31.94492 23.22313 26.7261 -13.49099 3.710521 -15.66223 4.530091 39.34901 19.93756 43.91066 -0.4869959 34.28078 43.23172 69.04955 56.93027 80.08805 42.45943 68.28905 78.21531 92.23598 103.7555 611.2225
-54.41394 -64.16226 -54.59281 -60.31265 -40.25349 -50.16131 -54.00929 -34.60594 -76.44454 -31.21496 -49.34554 -26.94147 -54.16131 18.64068 -23.5064 -23.82395 -0.8510457 -6.429803 -22.94408 -31.7949 23.67939 27.09461 -13.13928 3.866031 -15.57241 4.490257 39.41336 20.06322 43.68082 -0.6712919 33.84133 42.56206 68.46762 56.64726 79.58282 41.87723 67.64111 77.72423 91.64014 103.2336 613.2264
-54.27383 -63.92211 -54.76082 -60.09131 -40.06033 -50.25796 -53.90687 -34.50832 -76.27559 -30.79582 -49.23064 -26.73003 -53.97356 19.11173 -23.12123 -23.46717 -0.1615271 -6.09269 -22.72431 -31.63559 24.16918 27.42324 -12.72293 4.02835 -15.45626 4.419179 39.47657 20.23179 43.47163 -0.9115852 33.34139 42.0048 67.73651 56.43039 79.14708 41.34156 66.99261 77.23151 91.11413 102.7541 615.2305
-54.12076 -63.68131 -54.88413 -59.8532 -39.84278 -50.35455 -53.67808 -34.40374 -76.00432 -30.33056 -49.11733 -26.48759 -53.83242 19.62051 -22.74364 -23.08313 0.5352814 -5.761482 -22.46377 -31.35353 24.65525 27.73205 -12.2547 4.182413 -15.28339 4.361952 39.52795 20.35947 43.26193 -1.24104 32.89104 41.39919 66.86794 56.1568 78.64565 40.74789 66.36726 76.63251 90.50243 102.0787 617.2345
-53.99709 -63.62754 -54.88949 -59.59356 -39.60894 -50.40028 -53.37422 -34.28645 -75.6352 -29.85182 -48.93364 -26.14474 -53.61948 20.08009 -22.36235 -22.7114 1.225854 -5.407264 -22.13142 -30.9321 25.1244 28.04372 -11.81731 4.368964 -15.06303 4.249675 39.55614 20.44592 43.06246 -1.58718 32.46355 40.7488 65.89025 55.81889 78.10618 40.10265 65.69514 75.97908 89.85891 101.2444 619.2385
-53.53609 -63.53079 -54.83353 -59.34061 -39.39714 -50.39476 -53.15384 -34.15422 -75.23354 -29.4904 -48.73488 -25.76406 -53.30023 20.57329 -21.99278 -22.38273 1.862177 -4.988759 -21.73537 -30.51837 25.57095 28.37292 -11.43188 4.527593 -14.83789 4.223028 39.58962 20.49615 42.86002 -1.895181 32.0606 40.03686 64.91602 55.41001 77.49374 39.43951 65.00534 75.3006 89.15468 100.3416 621.2425
-52.98685 -63.40521 -54.82694 -59.03204 -39.14697 -50.28415 -53.01089 -34.02654 -74.84242 -29.18928 -48.5235 -25.34396 -52.88461 21.04784 -21.60272 -22.05485 2.456326 -4.539236 -21.28318 -30.23352 26.0152 28.6979 -11.09667 4.666133 -14.60779 4.155654 39.62918 20.54909 42.67901 -2.129431 31.71314 39.27299 64.05148 54.97388 76.83143 38.80862 64.37762 74.57359 88.39727 99.42897 623.2465
-52.35784 -63.15221 -54.85078 -58.59771 -38.90221 -50.04774 -52.89174 -33.8544 -74.35741 -28.88201 -48.19503 -25.00452 -52.43799 21.46776 -21.22355 -21.75597 2.977934 -4.073906 -20.88328 -30.02079 26.4064 28.97914 -10.80184 4.799819 -14.38924 4.06486 39.66878 20.58195 42.54055 -2.360227 31.27923 38.45658 63.15869 54.50356 76.25034 38.17547 63.68879 73.77531 87.74107 98.49686 625.2505
-51.75898 -62.85637 -54.94654 -58.15209 -38.63357 -49.69777 -52.83631 -33.63124 -73.75856 -28.57475 -47.73503 -24.78914 -51.95278 21.88646 -20.8252 -21.45127 3.455396 -3.547306 -20.61911 -29.80802 26.77105 29.28739 -10.50461 4.944242 -14.19746 4.072541 39.70185 20.60923 42.40289 -2.606577 30.86061 37.65756 62.31676 53.99641 75.58942 37.50098 63.02245 72.95226 87.0625 97.58811 627.2545
-51.87527 -62.78217 -55.06434 -57.72305 -38.36522 -49.25503 -52.70614 -33.34594 -73.10303 -28.25752 -47.14965 -24.53177 -51.34247 22.1833 -20.4045 -21.13736 3.880089 -2.996992 -20.39121 -29.57725 27.10915 29.59281 -10.18115 5.080508 -14.01732 4.120915 39.74955 20.67167 42.26755 -2.828273 30.50597 37.04665 61.60474 53.5154 74.83565 36.84737 62.45012 72.14606 86.32342 96.75351 629.2585
-51.65739 -62.51625 -55.13162 -57.44505 -38.1025 -48.85181 -52.56956 -33.01256 -72.48181 -27.96213 -46.5127 -24.24056 -50.68892 22.44562 -20.01702 -20.76274 4.282159 -2.391066 -20.11077 -29.43835 27.46098 29.92988 -9.849395 5.129144 -13.87003 4.038197 39.82562 20.70808 42.06759 -3.033376 30.01995 36.54622 60.88506 52.96548 74.04952 36.18024 61.8203 71.39013 85.55941 96.02723 631.2625
-52.04912 -62.38186 -54.9686 -57.18922 -37.81964 -48.47611 -52.25734 -32.74363 -71.89618 -27.55697 -45.88084 -23.92615 -50.00154 22.73302 -19.6216 -20.32288 4.653044 -1.819286 -19.72897 -29.39964 27.80337 30.28075 -9.513606 5.106307 -13.74146 3.988979 39.88595 20.77966 41.88117 -3.182974 29.51352 36.15446 60.28086 52.44465 73.24903 35.55091 61.23337 70.63805 84.76236 95.3289 633.2665
-51.9306 -61.85912 -54.62714 -57.06816 -37.53249 -48.20297 -52.01408 -32.62037 -71.44317 -27.13216 -45.3791 -23.6729 -49.34927 23.03615 -19.24866 -19.84928 5.031706 -1.224657 -19.31652 -29.42839 28.14864 30.6774 -9.184347 5.088799 -13.63756 3.810583 39.90315 20.80411 41.67631 -3.317868 28.97016 35.6834 59.68356 51.8709 72.47919 34.88012 60.5937 69.9003 84.00891 94.58373 635.2706
-52.18295 -61.49936 -54.20698 -57.03689 -37.1992 -47.88388 -51.88604 -32.63561 -71.15297 -26.68096 -44.94189 -23.40488 -48.7523 23.46248 -18.82044 -19.35731 5.464708 -0.6293154 -18.98246 -29.4425 28.50616 31.13907 -8.85455 5.153925 -13.5933 3.782958 39.83757 20.81986 41.5187 -3.44131 28.54582 35.12403 59.23808 51.33237 71.75115 34.23121 60.04564 69.14217 83.26266 93.84509 637.2745
-52.72221 -61.39341 -53.84747 -56.99136 -36.83424 -47.51268 -51.78596 -32.70861 -71.06566 -26.21203 -44.50274 -22.97336 -48.35772 23.8881 -18.40286 -18.89343 5.952329 -0.07437181 -18.64512 -29.39616 28.86158 31.61241 -8.497501 5.243675 -13.51794 3.685127 39.76762 20.86217 41.46991 -3.540881 28.14605 34.52813 58.86475 50.88532 71.14701 33.65274 59.52892 68.36626 82.5429 93.09196 639.2786
-52.97727 -61.31373 -53.60193 -56.9243 -36.44003 -47.13132 -51.68619 -32.83331 -71.13661 -25.84104 -44.05683 -22.4968 -48.22103 24.41193 -18.01619 -18.40476 6.479986 0.4601015 -18.28228 -29.32376 29.23207 32.11128 -8.135821 5.248985 -13.42151 3.489516 39.69228 20.92123 41.41249 -3.601002 27.62325 33.96325 58.39774 50.50218 70.58504 33.16329 58.9221 67.69916 81.84461 92.38244 641.2826
-53.19269 -61.3274 -53.38924 -56.77062 -36.00848 -46.77386 -51.47719 -32.92307 -71.23746 -25.54158 -43.65336 -22.05526 -48.27113 24.87515 -17.65408 -17.90053 6.997752 0.9101474 -17.83428 -29.26011 29.57182 32.56128 -7.788998 5.15786 -13.32071 3.255051 39.59396 21.01649 41.34565 -3.59921 27.08231 33.54327 57.89475 50.20784 70.00932 32.75344 58.31592 67.2051 81.17986 91.76472 643.2866
-53.0331 -61.22405 -53.12098 -56.60645 -35.59378 -46.4916 -51.20068 -32.93443 -71.23461 -25.30654 -43.32652 -21.74243 -48.37465 25.28262 -17.31686 -17.40525 7.454484 1.274092 -17.40783 -29.27032 29.83827 32.93932 -7.473217 4.993737 -13.25524 2.953614 39.47168 21.09458 41.22484 -3.551551 26.51886 33.21221 57.31757 49.9216 69.42506 32.38595 57.68541 66.85242 80.56428 91.22159 645.2906
